"person_id";"primary_name";"birth_year";"death_year";"primary_profession";"known_for_titles"
5048;"Thomas Jane";1969;0;"actor,producer,director";"tt0884328,tt0118749,tt0120863,tt0149261"
5049;"Allison Janney";1959;0;"actress,soundtrack,producer";"tt0427327,tt1454029,tt0467406,tt0274558"
5052;"Michael Jeter";1952;2003;"actor,soundtrack,director";"tt0163025,tt0098790,tt0316356,tt0120689"
5062;"Chuck Jones";1912;2002;"animation_department,director,producer";"tt0107614,tt0087363,tt0078915,tt0093260"
5063;"Grace Jones";1948;0;"music_artist,soundtrack,actress";"tt0103859,tt0090264,tt0087078,tt0118661"
5064;"January Jones";1978;0;"actress,soundtrack";"tt1401152,tt0338096,tt1270798,tt0804503"
5068;"Vinnie Jones";1965;0;"actor,soundtrack,producer";"tt0120735,tt0805570,tt0376994,tt0208092"
5069;"Spike Jonze";1969;0;"producer,writer,director";"tt0120601,tt0120188,tt1798709,tt0386117"
5076;"Jeffrey Katzenberg";1950;0;"producer,writer,production_manager";"tt0126029,tt0166813,tt0120794,tt0120630"
5093;"Regina King";1971;0;"actress,director,producer";"tt0385307,tt0350258,tt7125860,tt10696784"
5098;"Chris Klein";1979;0;"actor,soundtrack,producer";"tt0433400,tt0277434,tt0163651,tt0126886"
5109;"Mila Kunis";1983;0;"actress,producer,soundtrack";"tt0947798,tt0800039,tt1617661,tt4651520"
5110;"Ashton Kutcher";1978;0;"actor,producer,writer";"tt1103153,tt0165598,tt0391304,tt0305711"
5112;"LL Cool J";1968;0;"actor,soundtrack,producer";"tt0120694,tt0149261,tt0297284,tt0301181"
5116;"Mary Lambert";1951;0;"director,writer,miscellaneous";"tt2741602,tt0163676,tt0098084"
5123;"Ali Larter";1976;0;"actress,producer,music_department";"tt1198138,tt0195714,tt2592614,tt0250494"
5124;"John Lasseter";1957;0;"producer,writer,director";"tt0317219,tt0120623,tt0114709,tt0120363"
5125;"Sanaa Lathan";1971;0;"actress,director,producer";"tt0199725,tt0370263,tt3862750,tt0437777"
5132;"Heath Ledger";1979;2008;"actor,director,soundtrack";"tt0147800,tt0183790,tt0388795,tt0468569"
5134;"Jason Lee";1970;0;"actor,producer,soundtrack";"tt0285531,tt0118842,tt0259711,tt0181875"
5148;"Delroy Lindo";1952;0;"actor,producer,soundtrack";"tt9777644,tt0104797,tt0113161,tt0298814"
5151;"Jonathan Lipnicki";1990;0;"actor,producer,writer";"tt0164912,tt0308506,tt6483832,tt0116695"
5154;"Lucy Liu";1968;0;"actress,director,producer";"tt0305357,tt0160127,tt0266697,tt0299658"
5156;"Eric Lloyd";1986;0;"actor,sound_department,soundtrack";"tt0156196,tt0304669,tt0111070,tt0116151"
5157;"Jake Lloyd";1989;0;"actor,miscellaneous";"tt0200172,tt0206113,tt0116705,tt0120915"
5159;"Tone Loc";1966;0;"actor,soundtrack,composer";"tt0109040,tt0120913,tt0113277,tt0316732"
5162;"Robert Loggia";1930;2015;"actor,director,soundtrack";"tt0086250,tt0094737,tt0116629,tt0116922"
5170;"Bernie Mac";1957;2008;"actor,writer,producer";"tt0372237,tt0240772,tt0285341,tt0307987"
5171;"Angus Macfadyen";1963;0;"actor,writer,director";"tt0238380,tt1389137,tt0489270,tt0112573"
5177;"Howie Mandel";1955;0;"actor,producer,writer";"tt0087363,tt0097758,tt0103373,tt0493378"
5182;"Leslie Mann";1972;0;"actress";"tt2203939,tt1758830,tt0478311,tt0119190"
5188;"James Marsden";1973;0;"actor,soundtrack";"tt0120903,tt0988595,tt0427327,tt0461770"
5190;"Garry Marshall";1934;2016;"writer,producer,actor";"tt0100405,tt0791304,tt0104694,tt0151738"
5203;"Mary McCormack";1969;0;"actress,producer,writer";"tt0450385,tt0272152,tt0120647,tt0935095"
5210;"Tim McGraw";1967;0;"music_artist,soundtrack,actor";"tt0434215,tt0390022,tt0878804,tt1964418"
5212;"Ian McKellen";1939;0;"actor,soundtrack,writer";"tt0120684,tt0120737,tt0167260,tt0167261"
5216;"Janet McTeer";1961;0;"actress,writer,producer";"tt0161023,tt3410834,tt1602098,tt2674426"
5222;"Sam Mendes";1965;0;"producer,director,miscellaneous";"tt1074638,tt0959337,tt0257044,tt8579674"
5226;"Debra Messing";1968;0;"actress,soundtrack,producer";"tt0372532,tt0278823,tt0157246,tt0810726"
5227;"Breckin Meyer";1974;0;"actor,writer,producer";"tt0112697,tt0215129,tt0250687,tt0101917"
5231;"Dash Mihok";1974;0;"actor,soundtrack,director";"tt0117509,tt0373469,tt1045658,tt0319262"
5237;"Anthony Minghella";1954;2008;"script_department,writer,producer";"tt0159365,tt0103129,tt0134119,tt0116209"
5238;"Beverley Mitchell";1981;0;"actress,producer,soundtrack";"tt0323810,tt0115986,tt0432348,tt0115083"
5251;"Carrie-Anne Moss";1967;0;"actress,producer";"tt0209144,tt0457572,tt0133093,tt0242653"
5253;"Elisabeth Moss";1982;0;"actress,producer,director";"tt5834204,tt6857112,tt1051906,tt2756032"
5256;"Bridget Moynahan";1971;0;"actress,director,producer";"tt0399295,tt1217613,tt0164184,tt0343818"
5261;"Brittany Murphy";1977;2009;"actress,soundtrack,producer";"tt0112697,tt0305711,tt0172493,tt0298203"
5265;"Kevin Nealon";1953;0;"actor,writer,soundtrack";"tt0439100,tt0072562,tt0116483,tt0120888"
5266;"Craig T. Nelson";1944;0;"actor,producer,director";"tt0084516,tt0356680,tt0096560,tt0317705"
5272;"Thomas Ian Nicholas";1980;0;"actor,producer,soundtrack";"tt0878835,tt8597594,tt0292644,tt3576794"
5273;"Alessandro Nivola";1972;0;"actor,producer,soundtrack";"tt6108178,tt1800241,tt0119094,tt8110232"
5278;"Jerry O'Connell";1974;0;"actor,producer,director";"tt0183523,tt0257568,tt0092005,tt0112167"
5286;"Haley Joel Osment";1988;0;"actor,soundtrack,producer";"tt0223897,tt0212720,tt0327137,tt0167404"
5295;"Trey Parker";1969;0;"music_department,soundtrack,writer";"tt0372588,tt0121955,tt0124819,tt0158983"
5303;"Kimberly Peirce";1967;0;"director,producer,writer";"tt0489281,tt1845296,tt1939659,tt0171804"
5305;"Piper Perabo";1976;0;"actress,producer";"tt4236770,tt0482571,tt6189022,tt0200550"
5311;"Busy Philipps";1979;0;"actress,soundtrack,director";"tt0866439,tt1001508,tt0381707,tt1441109"
5312;"Gina Philips";1970;0;"actress,producer,miscellaneous";"tt0263488,tt0410751"
5315;"Jeremy Piven";1965;0;"actor,producer,writer";"tt0240890,tt1517489,tt0119229,tt0387199"
5321;"Monica Potter";1971;0;"actress,producer";"tt0164334,tt0387564,tt0844708,tt0129290"
5326;"Jaime Pressly";1977;0;"actress,soundtrack,producer";"tt0277371,tt0245686,tt1155056,tt0460091"
5327;"Freddie Prinze Jr.";1976;0;"actor,writer,producer";"tt0130018,tt0119345,tt0160862,tt0267913"
5337;"Theresa Randle";1964;0;"actress,soundtrack";"tt0120177,tt0172156,tt0112442,tt0104797"
5342;"Norman Reedus";1969;0;"actor,producer,soundtrack";"tt0144117,tt1300851,tt0187738,tt1520211"
5346;"Tara Reid";1975;0;"actress,producer,soundtrack";"tt0146336,tt0163651,tt0118715,tt0369226"
5351;"Ryan Reynolds";1976;0;"actor,producer,writer";"tt1462758,tt1041829,tt1431045,tt5463162"
5363;"Guy Ritchie";1968;0;"writer,director,producer";"tt0208092,tt0120735,tt6139732,tt0988045"
5366;"Jay Roach";1957;0;"producer,director,writer";"tt3203606,tt0118655,tt6394270,tt0109303"
5377;"Sam Rockwell";1968;0;"actor,producer,soundtrack";"tt1182345,tt0270288,tt5027774,tt1931533"
5380;"Ray Romano";1957;0;"actor,writer,producer";"tt1302006,tt0268380,tt5462602,tt0115167"
5392;"Keri Russell";1976;0;"actress,producer,soundtrack";"tt0473308,tt0134247,tt2103281,tt0317919"
5403;"Jason Schwartzman";1980;0;"actor,soundtrack,music_department";"tt0838221,tt2140373,tt1748122,tt0128445"
5405;"Seann William Scott";1976;0;"actor,producer,soundtrack";"tt0163651,tt0328828,tt0377818,tt0252866"
5406;"William Lee Scott";1973;0;"actor,writer";"tt0289879,tt0309698,tt0132477,tt0187078"
5412;"Jane Seymour";1951;0;"actress,producer,soundtrack";"tt0070328,tt0396269,tt0103405,tt0081534"
5417;"Lin Shaye";1943;0;"actress,producer,soundtrack";"tt1591095,tt0129387,tt0308152,tt3195644"
5420;"Marley Shelton";1974;0;"actress";"tt0151738,tt1028528,tt0258470,tt1077258"
5435;"Sinbad";1956;0;"actor,writer,producer";"tt0106598,tt0119215,tt0116705,tt0116311"
5436;"John Singleton";1968;2019;"producer,writer,director";"tt0162650,tt0101507,tt0255819,tt0430105"
5438;"Jeremy Sisto";1974;0;"actor,producer,writer";"tt0303361,tt0295700,tt0328538,tt0112697"
5442;"Amy Smart";1976;0;"actress,soundtrack";"tt0165832,tt0433400,tt0250687,tt0479884"
5443;"Jean Smart";1951;0;"actress,soundtrack,producer";"tt2140479,tt0333766,tt0285331,tt10640346"
5445;"Kerr Smith";1972;0;"actor,director";"tt0118300,tt0195714,tt1442109,tt1179891"
5448;"Marla Sokoloff";1980;0;"actress,director,writer";"tt0242423,tt0118437,tt0202402,tt0186589"
5450;"David Spade";1964;0;"actor,writer,producer";"tt0245686,tt0437863,tt0114694,tt0120917"
5454;"Scott Speedman";1975;0;"actor,soundtrack";"tt2355495,tt0401855,tt0320691,tt0482606"
5458;"Jason Statham";1967;0;"actor,producer,stunts";"tt0479884,tt2820852,tt3079380,tt4779682"
5460;"Mary Steenburgen";1953;0;"actress,soundtrack,producer";"tt0080025,tt0838283,tt1204975,tt0099088"
5466;"Julia Stiles";1981;0;"actress,producer,director";"tt1045658,tt0206275,tt0147800,tt0337697"
5476;"Hilary Swank";1974;0;"actress,producer,soundtrack";"tt2398231,tt0405159,tt0171804,tt0431308"
5491;"Maura Tierney";1965;0;"actress,soundtrack,producer";"tt0278504,tt1226837,tt0119528,tt0108757"
5493;"Justin Timberlake";1981;0;"music_artist,soundtrack,actor";"tt2042568,tt1679335,tt1285016,tt1637688"
5502;"Michelle Trachtenberg";1985;0;"actress,producer,soundtrack";"tt0370986,tt0118276,tt0974661,tt0141369"
5508;"Janine Turner";1962;0;"actress,producer,soundtrack";"tt0098878,tt0106582,tt0098384,tt0758745"
5509;"Jon Turteltaub";1963;0;"producer,director,writer";"tt0117333,tt0114924,tt0368891,tt0106611"
5517;"Gabrielle Union";1972;0;"actress,producer,soundtrack";"tt0172156,tt0147800,tt0301181,tt0204946"
5520;"Amber Valletta";1974;0;"actress,producer";"tt1034032,tt0386588,tt0455760,tt0388482"
5522;"Mario Van Peebles";1957;0;"actor,director,producer";"tt0367790,tt0093300,tt0114084,tt0091187"
5531;"Donnie Wahlberg";1969;0;"actor,producer,soundtrack";"tt0117438,tt0432348,tt0167404,tt0455760"
5533;"Maitland Ward";1977;0;"actress,writer,producer";"tt0381707,tt11309414,tt0092325,tt14456714"
5540;"Keenen Ivory Wayans";1958;0;"writer,producer,actor";"tt0381707,tt0098830,tt0430304,tt0095348"
5541;"Marlon Wayans";1972;0;"actor,writer,producer";"tt0430304,tt1046173,tt0116126,tt0381707"
5561;"Luke Wilson";1971;0;"actor,producer,director";"tt0115734,tt0302886,tt0265666,tt0452702"
5562;"Owen Wilson";1968;0;"actor,producer,writer";"tt0115734,tt0335438,tt0396269,tt0265666"
5569;"Alfre Woodard";1952;0;"actress,producer,soundtrack";"tt2024544,tt0117731,tt0272152,tt3322940"
5583;"Serena Scott Thomas";1961;0;"actress,producer";"tt1791528,tt0143145,tt0118276,tt0340163"
5647;"Andrzej Bartkowiak";1950;0;"cinematographer,director,actor";"tt0165929,tt0419706,tt0111257,tt0242445"
6471;"Elsa Lanchester";1902;1986;"actress,soundtrack";"tt0058331,tt0051201,tt0026138,tt0074937"
6476;"Paul McGuigan";1963;0;"director,producer";"tt1976009,tt0122515,tt0425210,tt0324554"
6487;"Jim Sheridan";1949;0;"producer,director,writer";"tt0097937,tt0107207,tt0298845,tt0765010"
6610;"Donal Logue";1966;0;"actor,soundtrack,producer";"tt0120611,tt0443706,tt0234853,tt0187393"
6669;"William Sadler";1950;0;"actor,soundtrack,producer";"tt0101452,tt0884328,tt0099423,tt0111161"
6763;"Jackie Shroff";1957;0;"actor,soundtrack,producer";"tt0109010,tt9095260,tt0238936,tt0248185"
6795;"Salman Khan";1965;0;"producer,actor,soundtrack";"tt1729637,tt4832640,tt3863552,tt2016894"
6854;"Roger Spottiswoode";1945;0;"director,producer,editorial_department";"tt0096098,tt0083511,tt0472562,tt0216216"
6904;"Tony Gilroy";1956;0;"writer,producer,director";"tt0465538,tt3748528,tt2872718,tt1135487"
6958;"Jonathan Tucker";1982;0;"actor,soundtrack";"tt1458175,tt0340163,tt0159097,tt0963794"
6960;"John Madden";1949;0;"director,producer,writer";"tt0138097,tt2555736,tt1412386,tt0377107"
6969;"Elizabeth Banks";1974;0;"actress,producer,director";"tt1951265,tt1392170,tt1490017,tt0903657"
6970;"Patricia Belcher";1954;0;"actress,producer,soundtrack";"tt1022603,tt0114508,tt0263488,tt0099582"
7102;"Tabu";1970;0;"actress,music_department";"tt8108198,tt4430212,tt3390572,tt0454876"
7237;"Leonor Varela";1972;0;"actress,producer";"tt1767354,tt0473360,tt0236784,tt0187738"
7958;"Diahnne Abbott";1945;0;"actress,soundtrack";"tt0087644,tt0247196,tt0085794,tt0075314"
9016;"Jon Abrahams";1977;0;"actor,director,producer";"tt0397065,tt0175142,tt0212338,tt5073756"
9190;"J.J. Abrams";1966;0;"producer,writer,music_department";"tt2527338,tt2488496,tt0411008,tt0796366"
9716;"Kirk Acevedo";1971;0;"actor";"tt0118421,tt0185906,tt2103281,tt0120863"
10736;"Amy Adams";1974;0;"actress,producer,soundtrack";"tt0964517,tt0461770,tt2543164,tt1800241"
11470;"Andrew Adamson";1966;0;"producer,director,writer";"tt0363771,tt0126029,tt0298148,tt0499448"
11478;"Christopher Adamson";1956;0;"actor";"tt0113492,tt0119683,tt0245844,tt0102798"
13037;"Shohreh Aghdashloo";1952;0;"actress,producer,soundtrack";"tt0315983,tt3230854,tt2660888,tt0285331"
14582;"Liam Aiken";1990;0;"actor,camera_department";"tt0257044,tt0120686,tt0339291,tt0326900"
14960;"Alexandre Aja";1978;0;"director,producer,writer";"tt0464154,tt0454841,tt0338095,tt8364368"
15196;"Malin Akerman";1978;0;"actress,producer,soundtrack";"tt1336608,tt0408839,tt0409459,tt2118624"
15382;"Adewale Akinnuoye-Agbaje";1967;0;"actor,director,writer";"tt1127881"
16776;"Jack Albertson";1907;1981;"actor,soundtrack";"tt0069113,tt0067992,tt0082406,tt0063654"
16852;"Francesc Albiol";1957;0;"actor";"tt0297174,tt0396171,tt4136774,tt8787372"
17013;"Hardie Albright";1903;1975;"actor,soundtrack";"tt0026594,tt0024598,tt0035007,tt0023491"
19247;"Tomas Alfredson";1965;0;"director,miscellaneous,music_department";"tt1139797,tt1758810,tt0342636,tt1340800"
19282;"James Algar";1912;1998;"director,writer,producer";"tt0047803,tt0047642,tt0046008,tt0052389"
21835;"Joaquim de Almeida";1957;0;"actor,editorial_department,producer";"tt0159273,tt0109444,tt1596343,tt0112851"
22821;"Elena Altieri";1910;1997;"actress";"tt0030102,tt0040522,tt0033983,tt0034459"
22883;"Bruce Altman";1955;0;"actor";"tt0110771,tt0404390,tt0325805,tt0102768"
23355;"Christian Alvart";1974;0;"writer,producer,director";"tt14312836,tt6839788,tt1188729,tt10384106"
23832;"Mathieu Amalric";1965;0;"actor,director,writer";"tt0408306,tt2278388,tt0401383,tt0830515"
24622;"Alejandro Amenábar";1972;0;"writer,director,composer";"tt0369702,tt0230600,tt0117883,tt0125659"
25745;"Elena Anaya";1975;0;"actress,producer,soundtrack";"tt1263750,tt1189073,tt0338526,tt0451279"
25978;"Allison Anders";1954;0;"director,writer,producer";"tt0173390,tt0104321,tt0245501,tt0113101"
26364;"Anthony Anderson";1970;0;"actor,producer,soundtrack";"tt0418279,tt0410097,tt0407887,tt0257568"
26442;"Brad Anderson";1964;0;"director,producer,writer";"tt0800241,tt0361862,tt0261983,tt0119778"
26879;"Jeff Anderson";1970;0;"actor,director,writer";"tt0424345,tt1007028,tt0109445,tt0261392"
27271;"Paul W.S. Anderson";1965;0;"writer,producer,director";"tt0318627,tt0113855,tt0119081,tt1509767"
27459;"Stephen J. Anderson";1970;0;"director,animation_department,miscellaneous";"tt0120917,tt0396555,tt1449283,tt2294629"
27572;"Wes Anderson";1969;0;"writer,director,producer";"tt0128445,tt0265666,tt0432283,tt8847712"
27683;"Harriet Andersson";1932;0;"actress,soundtrack";"tt0046345,tt0048641,tt0055499,tt0069467"
28764;"Mark Andrews";1968;0;"art_department,director,writer";"tt12019144,tt0401729,tt0129167,tt1217209"
29400;"Michael Angarano";1987;0;"actor,director,writer";"tt0405325,tt0865556,tt2231253,tt0181875"
30735;"Nimród Antal";1973;0;"director,actor,writer";"tt0373981,tt2172935,tt0985694,tt1424381"
31976;"Judd Apatow";1967;0;"producer,writer,director";"tt0405422,tt9686708,tt0478311,tt1723816"
34309;"Geoffrey Arend";1978;0;"actor,soundtrack,director";"tt0247745,tt0267891,tt1022603,tt0333766"
34390;"Niels Arestrup";1949;0;"actor,writer,director";"tt1568911,tt1235166,tt0401383,tt3129564"
35514;"Richard Armitage";1971;0;"actor,soundtrack";"tt1170358,tt2310332,tt2106361,tt0903624"
35899;"Samuel Armstrong";1893;1976;"director,animation_department,writer";"tt0029583,tt0033563,tt0034492,tt0046593"
36427;"Edward Arnold";1890;1956;"actor,soundtrack";"tt0030993,tt0031679,tt0033532,tt0033891"
38355;"Tadanobu Asano";1973;0;"actor,director,composer";"tt0800369,tt3501632,tt1440129,tt0416044"
38432;"Kelly Asbury";1960;2020;"art_department,animation_department,director";"tt0101414,tt0166813,tt0298148,tt0377981"
38918;"Kate Ashfield";1972;0;"actress,writer,producer";"tt2382009,tt0294357,tt0365748,tt0250491"
39226;"John Ashton";1948;0;"actor,soundtrack";"tt0095631,tt0092644,tt0086960,tt0452623"
40586;"Eileen Atkins";1934;0;"actress,writer,miscellaneous";"tt0159365,tt0955308,tt0280707,tt0286788"
41066;"Antonella Attili";1963;0;"actress,production_manager";"tt10413566,tt0095765,tt0207676,tt11576938"
41165;"Roy Atwell";1878;1962;"actor,soundtrack,writer";"tt0028619,tt0034736,tt0014497,tt0010244"
41281;"Rene Auberjonois";1940;2019;"actor,director,soundtrack";"tt0187393,tt0402711,tt0106145,tt0066026"
41598;"Eleanor Audley";1905;1991;"actress,soundtrack,miscellaneous";"tt0057765,tt0047732,tt0042332,tt0053285"
42317;"Albert Austin";1882;1953;"actor,writer,director";"tt0013713,tt0014374,tt0021749,tt0015970"
42998;"Lloyd Avery II";1969;2005;"actor,miscellaneous";"tt0107840,tt0101507,tt0196708,tt0273226"
43742;"David Ayer";1968;0;"writer,producer,director";"tt1386697,tt1742334,tt0433387,tt1855199"
43855;"Reiko Aylesworth";1972;0;"actress,director,producer";"tt0780571,tt2070791,tt0758730,tt0285331"
44073;"Lubna Azabal";1973;0;"actress";"tt1372686,tt0758774,tt1255953,tt1064215"
45937;"Michael Badalucco";1954;0;"actor,art_department,producer";"tt0110413,tt0118437,tt0190590,tt0128853"
46112;"Penn Badgley";1986;0;"actor,producer,director";"tt1282140,tt1615147,tt0397442,tt7335184"
46277;"Bae Doona";1979;0;"actress";"tt0468492,tt0310775,tt3661798,tt1371111"
47265;"G.W. Bailey";1944;0;"actor,soundtrack";"tt0091949,tt0093756,tt0093493,tt0087928"
47800;"Beulah Bains";1905;1930;"actress";"tt0012037"
47962;"Chieko Baishô";1941;0;"actress,soundtrack";"tt0073498,tt0081288,tt0347149,tt0066190"
48260;"Betsy Baker";1955;0;"actress,miscellaneous,producer";"tt0083907,tt2649356,tt3973768,tt1623205"
48589;"Joe Baker";1928;2001;"actor,writer";"tt0109686,tt0114148,tt0101516,tt0107977"
48798;"Nellie Bly Baker";1893;1984;"actress,miscellaneous";"tt0020254,tt0017457,tt0014952,tt0017698"
49371;"Jaume Balagueró";1968;0;"director,writer,producer";"tt1245112,tt1437358,tt1038988,tt0222368"
49633;"Kyle Balda";1971;0;"director,animation_department,visual_effects";"tt5113044,tt1482459,tt3469046,tt2293640"
50959;"Pedro Pascal";1975;0;"actor,producer,soundtrack";"tt4649466,tt8111088,tt7126948,tt0944947"
51509;"Eric Bana";1968;0;"actor,writer,producer";"tt0332452,tt7945720,tt0221073,tt0408306"
51643;"Tony Bancroft";1967;0;"animation_department,art_department,director";"tt0120762,tt5028340,tt0243585,tt0103639"
51903;"Claes Bang";1967;0;"actor,soundtrack";"tt8342680,tt5177088,tt11138512,tt4995790"
52186;"Jonathan Banks";1947;0;"actor,writer,producer";"tt9243946,tt2396589,tt0087363,tt0903747"
55549;"Christopher Daniel Barnes";1972;0;"actor,soundtrack";"tt0086886,tt0118073,tt0097757,tt0112572"
56187;"Sacha Baron Cohen";1971;0;"actor,writer,producer";"tt13143964,tt0889583,tt1707386,tt0443453"
56477;"Byron Barr";1917;1966;"actor";"tt0037885,tt0038177,tt0036775,tt0039816"
56770;"Adriana Barraza";1956;0;"miscellaneous,director,actress";"tt1206885,tt0449467,tt1127180,tt0800369"
57363;"Barbara Barrie";1931;0;"actress,soundtrack";"tt0072472,tt0081375,tt0078902,tt0119282"
57368;"Chris Barrie";1960;0;"actor,miscellaneous,soundtrack";"tt0325703,tt0094535,tt0146316,tt0101054"
58581;"Justin Bartha";1978;0;"actor,producer,miscellaneous";"tt0465234,tt1119646,tt0368891,tt0299930"
59431;"Jay Baruchel";1982;0;"actor,producer,writer";"tt1245492,tt1456635,tt0892769,tt0963966"
59654;"David Alan Basche";1968;0;"actor,producer,director";"tt1830888,tt3958780,tt4370596,tt7317324"
59946;"Elya Baskin";1950;0;"actor,miscellaneous";"tt0413300,tt1399103,tt0316654,tt0146309"
60931;"Jeanne Bates";1918;2007;"actress";"tt0052520,tt0099423,tt0074486,tt0166924"
60988;"Michael Bates";1920;1978;"actor";"tt0066921,tt0066206,tt0081878,tt0068611"
61003;"Paul Bates";1958;0;"actor";"tt6802400,tt0094898,tt0108399,tt0298203"
61777;"Chris Bauer";1966;0;"actor";"tt0306414,tt0844441,tt6554240,tt4998350"
62844;"Frances Bay";1919;2011;"actress";"tt0116483,tt0141369,tt0209475,tt0090756"
63571;"Kate Beahan";1974;0;"actress,assistant_director,miscellaneous";"tt0221073,tt0408790,tt0450345,tt0242653"
64607;"Kathryn Beaumont";1938;0;"actress,soundtrack,miscellaneous";"tt1390843,tt0322968,tt0043274,tt0046183"
